pp_id,stim_tempo_intended,length,G_stim,G_resp,G_diff,rhythmic_contours_edit_distance_sum,silhouette,tempo_diff_avg,tempo_diff_sd,tempo_diff_avg_abs,ratio_diff_avg_abs,entropy_diff_avg,preference_binary_D,preference_ternary_D
53,600,5,0.0009632936647337,0.0554286538417007,0.0544653601769669,120,0.5637886630407437,-32.22656249999997,81.96010026406249,66.17652928169126,0.03749788844921554,-0.012670784628380135,0.135,0.299
54,400,4,0.0021264441433164,0.0135951775741828,0.0114687334308664,51,0.546360922910198,20.686653771760138,69.83741655293386,55.02479789713835,0.04268890471265255,-0.08607695869849802,0.395,0.186
54,400,5,0.0003312479155576,0.0035924018733448,0.0032611539577872,100,0.546360922910198,25.987807483449433,81.84196852466775,58.230043323525564,0.04635700837175376,-0.1270690900459773,0.314,0.163
54,600,4,0.004540111285165,0.1124897524528327,0.1079496411676677,105,0.5784265459410394,-31.765480895915687,100.99367562223406,83.63560352690793,0.04729760934379592,-0.06785697430614812,0.203,0.191
54,600,5,0.0110521588844824,0.0429047490280727,0.0318525901435903,116,0.5784265459410394,-41.74611437864052,112.24055661195898,94.27836942725686,0.04855643828103456,0.016503504299046318,0.165,0.242
55,400,4,0.0130063844180028,0.1285755323983743,0.1155691479803715,33,0.5990979491440835,36.12868838478589,76.00397764149244,60.758854966172,0.04227240100000678,-0.05635342931381668,0.439,0.219
55,400,5,0.0090125703959063,0.0643671001375919,0.0553545297416856,92,0.5990979491440835,39.84083508433847,90.52286480895533,69.92753886070511,0.04956802657667264,-0.03700259505026897,0.464,0.254
55,600,4,0.010095237557203,0.0703954285551161,0.060300190997913,78,0.5719783657327189,-3.5414798876337987,108.47511598535566,82.37986372601763,0.05464046303057265,-0.09926156438225357,0.124,0.324
55,600,5,0.0033189047224311,0.0858680197972908,0.0825491150748597,200,0.5719783657327189,-9.387690115096719,123.82644620107155,96.00660264592621,0.06116808190313936,0.004903671689518996,0.181,0.232
56,400,4,0.002346843435375,0.0175041220839426,0.0151572786485676,66,0.52983905844008,7.466301814127926,72.51907246400583,55.22017837235226,0.04800073749033097,-0.060273667874777836,0.429,0.229
56,400,5,0.0127862159706438,0.0498570144972313,0.0370707985265874,88,0.52983905844008,33.28670127320324,113.08644630566151,80.71668996906234,0.06595876466162845,-0.12457105749651887,0.545,0.345
