pp_id,age,gender,L1,handedness,musical_experience,stim_id,sequence_id,stim_tempo_intended,stim_tempo,stim_sd,length,n_resp,ITI_mean,ITI_sd,edit_distance,stim_entropy,resp_entropy,entropy_diff,G,silhouette,rhythmic_contours_edit_distance
3,26,F,danish,right,0.0,154,3_154,400,379.057591623037,51.9398819875502,5,5,446.420454545455,52.3991800532026,3,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,1
3,26,F,danish,right,0.0,155,3_155,600,573.167539267016,195.154975800607,5,5,545.625,187.672544575927,3,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,0
3,26,F,danish,right,0.0,156,3_156,400,428.554778554779,129.433614101416,4,4,495.681818181818,131.169839747955,2,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,0
3,26,F,danish,right,0.0,160,3_160,400,443.706293706294,131.433189714773,4,4,450.0,52.1891624543444,2,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,1
3,26,F,danish,right,0.0,161,3_161,600,496.596858638743,152.687608077672,5,5,477.613636363636,127.700377304205,4,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.033610466391665095,0.5714906874213845,1
3,26,F,danish,right,0.0,162,3_162,400,301.515151515152,166.601451045029,4,4,296.590909090909,137.228507326796,2,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.005038151186498641,0.6100156209206361,0
3,26,F,danish,right,0.0,163,3_163,600,643.706293706294,187.869966881254,4,4,675.0,210.979489622385,3,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.033610466391665095,0.5714906874213845,0
3,26,F,danish,right,0.0,164,3_164,400,481.002331002331,147.531455990881,4,4,503.863636363636,105.540961849413,1,1.3862943611198906,1.039720770839918,-0.3465735902799727,0.005038151186498641,0.6100156209206361,0
3,26,F,danish,right,0.0,165,3_165,600,633.216783216783,199.607174492197,4,4,660.681818181818,210.919988942578,2,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,0
3,26,F,danish,right,0.0,166,3_166,400,312.303664921466,99.4075264190969,5,5,366.136363636364,158.554615561019,3,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,1
3,26,F,danish,right,0.0,167,3_167,600,615.734265734266,201.436233857819,4,4,655.909090909091,43.6949181000331,3,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,1
3,26,F,danish,right,0.0,168,3_168,400,567.249417249417,75.1816010390216,4,4,644.318181818182,173.791428855976,2,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,0
3,26,F,danish,right,0.0,169,3_169,600,562.121212121212,101.418694255511,4,4,690.0,158.576603747836,2,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,1
3,26,F,danish,right,0.0,170,3_170,400,529.95337995338,58.6468327524901,4,4,653.863636363636,54.2077614826391,2,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,2
3,26,F,danish,right,0.0,171,3_171,600,677.505827505827,117.137215937084,4,4,722.045454545455,181.803976717819,1,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,0
3,26,F,danish,right,0.0,172,3_172,400,536.946386946387,5.3409973134684,4,4,681.136363636364,147.031051704357,3,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,0
3,26,F,danish,right,0.0,173,3_173,600,629.72027972028,129.936392839595,4,4,786.136363636364,107.465879651433,2,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,1
3,26,F,danish,right,0.0,174,3_174,400,301.832460732984,142.728185198666,5,5,334.431818181818,162.107918599701,4,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,1
3,26,F,danish,right,0.0,175,3_175,600,685.664335664336,94.6642403544118,4,4,754.090909090909,81.954432007182,1,1.3862943611198906,1.3862943611198906,0.0,0.033610466391665095,0.5714906874213845,2
3,26,F,danish,right,0.0,176,3_176,400,493.822843822844,183.369302520402,4,4,454.772727272727,137.004742935334,1,1.3862943611198906,1.3862943611198906,0.0,0.005038151186498641,0.6100156209206361,0
3,26,F,danish,right,0.0,177,3_177,600,643.706293706294,158.735097382044,4,4,670.909090909091,117.928925225997,2,1.0986122886681096,1.0986122886681096,0.0,0.033610466391665095,0.5714906874213845,0
