pp_id,stim_tempo_intended,length,sequence_id,interval_ratio_i,interval_ratio
5,600,5,5_67,1,0.4422764227642275
5,600,5,5_67,2,0.4942363112391932
5,600,5,5_67,3,0.5408320493066253
5,600,5,5_69,1,0.4656616415410387
5,600,5,5_69,2,0.4768310911808669
5,600,5,5_69,3,0.5065123010130246
5,600,5,5_81,1,0.45246478873239415
5,600,5,5_81,2,0.6659528907922914
5,600,5,5_81,3,0.4333333333333334
5,600,5,5_83,1,0.43537414965986415
5,600,5,5_83,2,0.6789366053169732
5,600,5,5_83,3,0.5147540983606559
5,600,5,5_85,1,0.4712430426716145
5,600,5,5_85,2,0.6658878504672896
5,600,5,5_85,3,0.5257352941176474
5,600,5,5_87,1,0.49340866290018826
5,600,5,5_87,2,0.6844783715012721
5,600,5,5_87,3,0.49402390438247074
5,600,5,5_89,1,0.6861313868613143
5,600,5,5_89,2,0.2979214780600458
5,600,5,5_89,3,0.7203791469194316
5,600,5,5_91,1,0.5148669796557119
5,600,5,5_91,2,0.5115511551155116
5,600,5,5_91,3,0.5229681978798586
5,600,5,5_93,1,0.5068807339449546
5,600,5,5_93,2,0.5218446601941749
5,600,5,5_93,3,0.5184210526315786
7,400,4,7_1,1,0.7183098591549292
7,400,4,7_1,2,0.48309178743961445
7,400,4,7_103,1,0.36532507739938036
7,400,4,7_103,2,0.4812206572769952
7,400,4,7_109,1,0.22891566265060248
7,400,4,7_109,2,0.7582938388625591
7,400,4,7_11,1,0.5070422535211272
7,400,4,7_11,2,0.2861035422343321
7,400,4,7_111,1,0.33041575492341324
7,400,4,7_111,2,0.6815144766146993
7,400,4,7_113,1,0.6837416481069044
7,400,4,7_113,2,0.5503875968992247
7,400,4,7_115,1,0.5088967971530252
7,400,4,7_115,2,0.485915492957746
7,400,4,7_119,1,0.7088036117381492
7,400,4,7_119,2,0.45907473309608493
7,400,4,7_121,1,0.37971698113207575
7,400,4,7_121,2,0.5334685598377282
7,400,4,7_135,1,0.7142857142857136
7,400,4,7_135,2,0.3448275862068968
7,400,4,7_139,1,0.586065573770492
7,400,4,7_139,2,0.32063492063492044
7,400,4,7_141,1,0.47306791569086626
7,400,4,7_141,2,0.4527162977867206
7,400,4,7_143,1,0.5043668122270741
7,400,4,7_143,2,0.47890295358649787
7,400,4,7_148,1,0.29323308270676723
7,400,4,7_148,2,0.4735516372795973
7,400,4,7_150,1,0.3034482758620691
7,400,4,7_150,2,0.6902050113895217
7,400,4,7_154,1,0.42424242424242437
7,400,4,7_154,2,0.540133779264214
7,400,4,7_160,1,0.6037151702786373
7,400,4,7_160,2,0.49042145593869707
7,400,4,7_166,1,0.3565217391304347
7,400,4,7_166,2,0.5091743119266053
7,400,4,7_172,1,0.4846153846153845
7,400,4,7_172,2,0.6442307692307689
7,400,4,7_176,1,0.7260273972602737
7,400,4,7_176,2,0.41450777202072553
7,400,4,7_178,1,0.41869158878504653
7,400,4,7_178,2,0.5399305555555555
7,400,4,7_180,1,0.3185185185185188
7,400,4,7_180,2,0.4466019417475728
7,400,4,7_184,1,0.3617391304347824
7,400,4,7_184,2,0.6796296296296298
7,400,4,7_186,1,0.33156498673740054
7,400,4,7_186,2,0.48742746615087
7,400,4,7_190,1,0.49739583333333337
7,400,4,7_190,2,0.45199063231850084
7,400,4,7_21,1,0.3308823529411765
7,400,4,7_21,2,0.4814814814814813
7,400,4,7_35,1,0.48653500897666074
7,400,4,7_35,2,0.5365853658536585
7,400,4,7_37,1,0.629629629629629
7,400,4,7_37,2,0.33613445378151324
7,400,4,7_45,1,0.5147058823529412
7,400,4,7_45,2,0.6929133858267715
7,400,4,7_5,1,0.45686900958466437
7,400,4,7_5,2,0.4250000000000004
7,400,4,7_54,1,0.7638888888888893
7,400,4,7_54,2,0.28911564625850295
7,400,4,7_58,1,0.35044642857142877
7,400,4,7_58,2,0.5052083333333336
7,400,4,7_60,1,0.6059322033898302
7,400,4,7_60,2,0.3394160583941608
7,400,4,7_66,1,0.47674418604651175
7,400,4,7_66,2,0.489891135303266
7,400,4,7_68,1,0.30819672131147513
7,400,4,7_68,2,0.4657836644591611
7,400,4,7_7,1,0.7178217821782179
7,400,4,7_7,2,0.3413173652694609
7,400,4,7_70,1,0.291803278688525
7,400,4,7_70,2,0.445360824742268
7,400,4,7_78,1,0.5
7,400,4,7_78,2,0.2724550898203595
7,400,4,7_82,1,0.5012787723785169
7,400,4,7_82,2,0.41489361702127636
7,400,4,7_84,1,0.319749216300941
7,400,4,7_84,2,0.4213592233009705
7,400,4,7_86,1,0.7142857142857143
7,400,4,7_86,2,0.3565891472868212
7,400,4,7_88,1,0.4223602484472049
7,400,4,7_88,2,0.5017985611510791
7,400,4,7_9,1,0.4129930394431554
7,400,4,7_9,2,0.4550359712230217
7,400,4,7_94,1,0.3494736842105265
7,400,4,7_94,2,0.502439024390244
7,400,4,7_97,1,0.4440619621342515
7,400,4,7_97,2,0.5926605504587156
7,400,5,7_101,1,0.6856060606060611
7,400,5,7_101,2,0.3656387665198231
7,400,5,7_101,3,0.5603112840466926
7,400,5,7_105,1,0.3269961977186316
7,400,5,7_105,2,0.45038167938931245
7,400,5,7_105,3,0.44720496894409933
7,400,5,7_117,1,0.43846153846153835
7,400,5,7_117,2,0.6606334841628957
7,400,5,7_117,3,0.5102040816326529
7,400,5,7_123,1,0.39788732394366255
7,400,5,7_123,2,0.4535809018567639
7,400,5,7_123,3,0.5099009900990097
7,400,5,7_125,1,0.7199074074074076
7,400,5,7_125,2,0.36555891238670674
7,400,5,7_125,3,0.46666666666666695
7,400,5,7_127,1,0.4083601286173633
7,400,5,7_127,2,0.38413361169102267
7,400,5,7_127,3,0.5249110320284697
7,400,5,7_129,1,0.46938775510204045
7,400,5,7_129,2,0.4618117229129664
7,400,5,7_129,3,0.7789203084832903
7,400,5,7_13,1,0.3099041533546326
7,400,5,7_13,2,0.42105263157894746
7,400,5,7_13,3,0.75
7,400,5,7_131,1,0.3129770992366417
7,400,5,7_131,2,0.3789473684210525
7,400,5,7_131,3,0.5034129692832764
7,400,5,7_133,1,0.6637426900584794
7,400,5,7_133,2,0.3616352201257863
7,400,5,7_133,3,0.4246861924686194
7,400,5,7_137,1,0.5031185031185033
7,400,5,7_137,2,0.4475655430711608
7,400,5,7_137,3,0.772251308900524
7,400,5,7_146,1,0.659836065573771
7,400,5,7_146,2,0.3217054263565891
7,400,5,7_146,3,0.37313432835820876
7,400,5,7_15,1,0.5091863517060369
7,400,5,7_15,2,0.3831967213114755
7,400,5,7_15,3,0.6529284164859003
7,400,5,7_152,1,0.6054545454545458
7,400,5,7_152,2,0.4779735682819382
7,400,5,7_152,3,0.480730223123732
7,400,5,7_156,1,0.646186440677966
7,400,5,7_156,2,0.39667458432304015
7,400,5,7_156,3,0.4738805970149255
7,400,5,7_158,1,0.7412398921832888
7,400,5,7_158,2,0.28742514970059835
7,400,5,7_158,3,0.6629526462395544
7,400,5,7_162,1,0.4207119741100322
7,400,5,7_162,2,0.34892787524366503
7,400,5,7_162,3,0.7198275862068965
7,400,5,7_164,1,0.46025878003696874
7,400,5,7_164,2,0.4620253164556962
7,400,5,7_164,3,0.6967213114754095
7,400,5,7_17,1,0.40481400437636783
7,400,5,7_17,2,0.5200764818355639
7,400,5,7_17,3,0.5421166306695463
7,400,5,7_170,1,0.41044776119403
7,400,5,7_170,2,0.6282306163021868
7,400,5,7_170,3,0.4869791666666669
7,400,5,7_174,1,0.2808641975308646
7,400,5,7_174,2,0.6314363143631437
7,400,5,7_174,3,0.33999999999999986
7,400,5,7_182,1,0.49870129870129903
7,400,5,7_182,2,0.40631578947368396
7,400,5,7_182,3,0.7050000000000003
7,400,5,7_188,1,0.4728971962616822
7,400,5,7_188,2,0.783333333333333
7,400,5,7_188,3,0.5165562913907289
7,400,5,7_19,1,0.30937500000000023
7,400,5,7_19,2,0.5652173913043473
7,400,5,7_19,3,0.4632152588555863
7,400,5,7_192,1,0.5030181086519111
7,400,5,7_192,2,0.42294520547945214
7,400,5,7_192,3,0.8004750593824227
7,400,5,7_23,1,0.6982758620689659
7,400,5,7_23,2,0.48951048951048887
7,400,5,7_23,3,0.4786885245901641
7,400,5,7_25,1,0.33950617283950607
7,400,5,7_25,2,0.40684410646387853
7,400,5,7_25,3,0.5182724252491694
7,400,5,7_27,1,0.5084745762711863
7,400,5,7_27,2,0.43069306930693096
7,400,5,7_27,3,0.6628242074927949
7,400,5,7_3,1,0.5142118863049095
7,400,5,7_3,2,0.39004149377593406
7,400,5,7_3,3,0.682134570765661
7,400,5,7_31,1,0.7381615598885798
7,400,5,7_31,2,0.30519480519480474
7,400,5,7_31,3,0.6666666666666671
7,400,5,7_33,1,0.4944444444444446
7,400,5,7_33,2,0.28260869565217434
7,400,5,7_33,3,0.49784482758620696
7,400,5,7_41,1,0.3511904761904758
7,400,5,7_41,2,0.4668094218415417
7,400,5,7_41,3,0.6955307262569838
7,400,5,7_43,1,0.4059753954305801
7,400,5,7_43,2,0.7842227378190252
7,400,5,7_43,3,0.4536585365853663
7,400,5,7_47,1,0.49742710120068595
7,400,5,7_47,2,0.7474489795918368
7,400,5,7_47,3,0.34020618556701016
7,400,5,7_52,1,0.7325581395348836
7,400,5,7_52,2,0.4227941176470588
7,400,5,7_52,3,0.4035989717223651
7,400,5,7_62,1,0.3918575063613233
7,400,5,7_62,2,0.4838056680161941
7,400,5,7_62,3,0.5345911949685535
7,400,5,7_72,1,0.7109634551495022
7,400,5,7_72,2,0.3333333333333327
7,400,5,7_72,3,0.4317617866004963
7,400,5,7_80,1,0.44502617801047134
7,400,5,7_80,2,0.6638830897703547
7,400,5,7_80,3,0.38424821002386633
7,400,5,7_99,1,0.513868613138686
7,400,5,7_99,2,0.7130620985010708
7,400,5,7_99,3,0.3087557603686634
7,600,4,7_10,1,0.40961857379767846
7,600,4,7_10,2,0.5426829268292681
7,600,4,7_104,1,0.40099009900990124
7,600,4,7_104,2,0.5743670886075948
7,600,4,7_106,1,0.46131386861313867
7,600,4,7_106,2,0.49932341001353164
7,600,4,7_112,1,0.4800000000000002
7,600,4,7_112,2,0.5599250936329588
7,600,4,7_114,1,0.44112478031634467
7,600,4,7_114,2,0.5511265164644714
7,600,4,7_120,1,0.6613545816733066
7,600,4,7_120,2,0.3837471783295712
7,600,4,7_124,1,0.4814814814814819
7,600,4,7_124,2,0.500994035785288
7,600,4,7_126,1,0.47262247838616706
7,600,4,7_126,2,0.5206258890469417
7,600,4,7_128,1,0.47321428571428586
7,600,4,7_128,2,0.45559845559845563
7,600,4,7_132,1,0.4472049689440994
7,600,4,7_132,2,0.4910344827586207
7,600,4,7_138,1,0.5989304812834222
7,600,4,7_138,2,0.5514705882352942
7,600,4,7_142,1,0.48351648351648346
7,600,4,7_142,2,0.5423076923076923
7,600,4,7_144,1,0.5027100271002709
7,600,4,7_144,2,0.49064171122994643
7,600,4,7_149,1,0.5594795539033458
7,600,4,7_149,2,0.45142857142857135
7,600,4,7_157,1,0.4393700787401575
7,600,4,7_157,2,0.5553822152886116
7,600,4,7_159,1,0.596707818930041
7,600,4,7_159,2,0.44343891402714947
7,600,4,7_169,1,0.6012526096033404
7,600,4,7_169,2,0.4089935760171303
7,600,4,7_175,1,0.4089403973509934
7,600,4,7_175,2,0.4877049180327868
7,600,4,7_179,1,0.41571194762684094
7,600,4,7_179,2,0.536036036036036
7,600,4,7_181,1,0.4302788844621515
7,600,4,7_181,2,0.433990895295903
7,600,4,7_185,1,0.46581875993640715
7,600,4,7_185,2,0.5358851674641146
7,600,4,7_189,1,0.48170731707317077
7,600,4,7_189,2,0.5182926829268293
7,600,4,7_191,1,0.49056603773584867
7,600,4,7_191,2,0.438133874239351
7,600,4,7_22,1,0.3648960739030022
7,600,4,7_22,2,0.4790940766550523
7,600,4,7_32,1,0.47705146036161333
7,600,4,7_32,2,0.6873857404021939
7,600,4,7_36,1,0.7387914230019494
7,600,4,7_36,2,0.3444730077120822
7,600,4,7_38,1,0.3883211678832115
7,600,4,7_38,2,0.5692934782608696
7,600,4,7_46,1,0.515850144092219
7,600,4,7_46,2,0.41687344913151403
7,600,4,7_49,1,0.4568835098335855
7,600,4,7_49,2,0.5464231354642313
7,600,4,7_51,1,0.46572104018912514
7,600,4,7_51,2,0.45200000000000007
7,600,4,7_55,1,0.6057866184448464
7,600,4,7_55,2,0.47494553376906345
7,600,4,7_57,1,0.4474637681159423
7,600,4,7_57,2,0.5515370705244123
7,600,4,7_59,1,0.387243735763098
7,600,4,7_59,2,0.48035714285714287
7,600,4,7_6,1,0.48451327433628294
7,600,4,7_6,2,0.4824016563146999
7,600,4,7_61,1,0.4277198211624444
7,600,4,7_61,2,0.5493562231759654
7,600,4,7_63,1,0.620618556701031
7,600,4,7_63,2,0.5027322404371584
7,600,4,7_69,1,0.45397815912636513
7,600,4,7_69,2,0.5434782608695654
7,600,4,7_73,1,0.5036231884057975
7,600,4,7_73,2,0.5
7,600,4,7_77,1,0.5155763239875389
7,600,4,7_77,2,0.5879017013232515
7,600,4,7_79,1,0.40986132511556234
7,600,4,7_79,2,0.5518731988472622
7,600,4,7_85,1,0.47440944881889724
7,600,4,7_85,2,0.5516528925619838
7,600,4,7_87,1,0.41706161137440767
7,600,4,7_87,2,0.5410557184750732
7,600,4,7_89,1,0.37889273356401354
7,600,4,7_89,2,0.5374251497005987
7,600,4,7_91,1,0.4429301533219763
7,600,4,7_91,2,0.5207006369426751
7,600,4,7_93,1,0.4810318664643398
7,600,4,7_93,2,0.5166163141993958
7,600,4,7_95,1,0.6209150326797384
7,600,4,7_95,2,0.43283582089552264
7,600,5,7_100,1,0.4947089947089948
7,600,5,7_100,2,0.4380733944954126
7,600,5,7_100,3,0.5303030303030307
7,600,5,7_102,1,0.4508050089445438
7,600,5,7_102,2,0.49918699186991855
7,600,5,7_102,3,0.605108055009823
7,600,5,7_108,1,0.4554973821989532
7,600,5,7_108,2,0.40077071290944083
7,600,5,7_108,3,0.511513157894737
7,600,5,7_110,1,0.5136842105263157
7,600,5,7_110,2,0.41772151898734167
7,600,5,7_110,3,0.7000000000000003
7,600,5,7_116,1,0.4093959731543624
7,600,5,7_116,2,0.5789473684210524
7,600,5,7_116,3,0.5019607843137255
7,600,5,7_118,1,0.4499089253187614
7,600,5,7_118,2,0.6466809421841543
7,600,5,7_118,3,0.3741496598639454
7,600,5,7_122,1,0.42905982905982915
7,600,5,7_122,2,0.5613445378151262
7,600,5,7_122,3,0.4306930693069306
7,600,5,7_130,1,0.47626841243862517
7,600,5,7_130,2,0.4539007092198583
7,600,5,7_130,3,0.7319391634980988
7,600,5,7_134,1,0.46895424836601335
7,600,5,7_134,2,0.5363036303630363
7,600,5,7_134,3,0.4811643835616438
7,600,5,7_136,1,0.5383211678832117
7,600,5,7_136,2,0.40740740740740733
7,600,5,7_136,3,0.6930320150659134
7,600,5,7_14,1,0.5170278637770898
7,600,5,7_14,2,0.32499999999999984
7,600,5,7_14,3,0.5775401069518719
7,600,5,7_140,1,0.4254062038404727
7,600,5,7_140,2,0.6695352839931151
7,600,5,7_140,3,0.42572062084257234
7,600,5,7_147,1,0.4294205052005946
7,600,5,7_147,2,0.5289256198347104
7,600,5,7_147,3,0.5253456221198156
7,600,5,7_151,1,0.5354200988467873
7,600,5,7_151,2,0.4779661016949153
7,600,5,7_151,3,0.5714285714285714
7,600,5,7_153,1,0.6389324960753534
7,600,5,7_153,2,0.5227272727272722
7,600,5,7_153,3,0.4615384615384616
7,600,5,7_155,1,0.30769230769230765
7,600,5,7_155,2,0.5413533834586466
7,600,5,7_155,3,0.5820610687022901
7,600,5,7_16,1,0.49380804953560387
7,600,5,7_16,2,0.47667638483964997
7,600,5,7_16,3,0.6491862567811935
7,600,5,7_161,1,0.5809859154929576
7,600,5,7_161,2,0.42348754448398573
7,600,5,7_161,3,0.5557461406518013
7,600,5,7_163,1,0.3038194444444441
7,600,5,7_163,2,0.6785109983079525
7,600,5,7_163,3,0.396659707724426
7,600,5,7_165,1,0.4867109634551494
7,600,5,7_165,2,0.42857142857142866
7,600,5,7_165,3,0.7215411558669
7,600,5,7_167,1,0.5148698884758366
7,600,5,7_167,2,0.4116719242902208
7,600,5,7_167,3,0.7051039697542533
7,600,5,7_171,1,0.4542483660130721
7,600,5,7_171,2,0.503012048192771
7,600,5,7_171,3,0.5140186915887851
7,600,5,7_173,1,0.48418156808803287
7,600,5,7_173,2,0.5341880341880344
7,600,5,7_173,3,0.5839285714285714
7,600,5,7_177,1,0.4193548387096775
7,600,5,7_177,2,0.6666666666666666
7,600,5,7_177,3,0.4082073434125271
7,600,5,7_18,1,0.3679833679833682
7,600,5,7_18,2,0.4810126582278481
7,600,5,7_18,3,0.4837758112094395
7,600,5,7_183,1,0.49921996879875213
7,600,5,7_183,2,0.493846153846154
7,600,5,7_183,3,0.5960144927536228
7,600,5,7_2,1,0.4707846410684475
7,600,5,7_2,2,0.4810318664643398
7,600,5,7_2,3,0.601054481546573
7,600,5,7_20,1,0.406113537117904
7,600,5,7_20,2,0.6098654708520179
7,600,5,7_20,3,0.5199203187250997
7,600,5,7_24,1,0.44751381215469627
7,600,5,7_24,2,0.4497751124437783
7,600,5,7_24,3,0.6484098939929326
7,600,5,7_28,1,0.44391025641025644
7,600,5,7_28,2,0.4620505992010653
7,600,5,7_28,3,0.549659863945578
7,600,5,7_4,1,0.49462365591397794
7,600,5,7_4,2,0.4563106796116509
7,600,5,7_4,3,0.47058823529411775
7,600,5,7_40,1,0.6226114649681529
7,600,5,7_40,2,0.480730223123732
7,600,5,7_40,3,0.505928853754941
7,600,5,7_42,1,0.4986301369863011
7,600,5,7_42,2,0.40043763676148825
7,600,5,7_42,3,0.4781849912739964
7,600,5,7_44,1,0.31934731934731964
7,600,5,7_44,2,0.48424543946931986
7,600,5,7_44,3,0.5098360655737707
7,600,5,7_48,1,0.5863708399366088
7,600,5,7_48,2,0.48066298342541414
7,600,5,7_48,3,0.5310734463276836
7,600,5,7_53,1,0.42327150084317056
7,600,5,7_53,2,0.5402843601895732
7,600,5,7_53,3,0.4874371859296483
7,600,5,7_65,1,0.6873661670235544
7,600,5,7_65,2,0.3587223587223592
7,600,5,7_65,3,0.6258992805755395
7,600,5,7_71,1,0.5821501014198787
7,600,5,7_71,2,0.4629213483146067
7,600,5,7_71,3,0.49176954732510253
7,600,5,7_75,1,0.5895652173913043
7,600,5,7_75,2,0.4061962134251293
7,600,5,7_75,3,0.6318681318681316
7,600,5,7_81,1,0.4628224582701061
7,600,5,7_81,2,0.5291479820627801
7,600,5,7_81,3,0.5988593155893537
7,600,5,7_98,1,0.4973730297723291
7,600,5,7_98,2,0.4135446685878964
7,600,5,7_98,3,0.5590659340659341
8,400,4,8_103,1,0.5169491525423735
8,400,4,8_103,2,0.4789915966386549
8,400,4,8_105,1,0.39344262295082005
8,400,4,8_105,2,0.48411214953271
8,400,4,8_107,1,0.6508728179551123
8,400,4,8_107,2,0.5
8,400,4,8_109,1,0.3651551312649161
8,400,4,8_109,2,0.6303317535545024
8,400,4,8_11,1,0.6627906976744187
8,400,4,8_11,2,0.4813278008298754
8,400,4,8_113,1,0.23835616438356108
8,400,4,8_113,2,0.49203539823008846
8,400,4,8_117,1,0.3431952662721891
8,400,4,8_117,2,0.6607142857142858
8,400,4,8_121,1,0.7345132743362833
8,400,4,8_121,2,0.3214285714285711
8,400,4,8_123,1,0.4543761638733705
8,400,4,8_123,2,0.6168421052631581
8,400,4,8_125,1,0.7159090909090904
8,400,4,8_125,2,0.3731343283582092
8,400,4,8_131,1,0.34355828220858875
8,400,4,8_131,2,0.5035294117647061
8,400,4,8_133,1,0.5
8,400,4,8_133,2,0.5800464037122965
8,400,4,8_137,1,0.6496062992125979
8,400,4,8_137,2,0.3189964157706096
8,400,4,8_139,1,0.7698019801980197
8,400,4,8_139,2,0.29712460063897794
8,400,4,8_141,1,0.44605475040257636
8,400,4,8_141,2,0.7166666666666669
8,400,4,8_143,1,0.6911764705882355
8,400,4,8_143,2,0.39179104477611904
8,400,4,8_152,1,0.47204968944099357
8,400,4,8_152,2,0.5889145496535797
8,400,4,8_166,1,0.6072289156626504
8,400,4,8_166,2,0.6763485477178418
8,400,4,8_168,1,0.47204968944099357
8,400,4,8_168,2,0.6505102040816324
8,400,4,8_17,1,0.34153846153846185
8,400,4,8_17,2,0.6708463949843264
8,400,4,8_172,1,0.5215686274509804
8,400,4,8_172,2,0.4793713163064835
8,400,4,8_174,1,0.320754716981132
8,400,4,8_174,2,0.7041564792176039
8,400,4,8_190,1,0.2945454545454542
8,400,4,8_190,2,0.6783216783216786
8,400,4,8_192,1,0.7530612244897958
8,400,4,8_192,2,0.33060109289617473
8,400,4,8_21,1,0.36939313984168853
8,400,4,8_21,2,0.606598984771573
8,400,4,8_25,1,0.5018050541516249
8,400,4,8_25,2,0.39093484419263447
8,400,4,8_37,1,0.6516290726817042
8,400,4,8_37,2,0.3501259445843829
8,400,4,8_39,1,0.4226579520697167
8,400,4,8_39,2,0.7422969187675074
8,400,4,8_50,1,0.47368421052631576
8,400,4,8_50,2,0.530120481927711
8,400,4,8_60,1,0.3633952254641912
8,400,4,8_60,2,0.5251641137855582
8,400,4,8_70,1,0.3553191489361702
8,400,4,8_70,2,0.5793499043977054
8,400,4,8_72,1,0.38809034907597517
8,400,4,8_72,2,0.6946386946386951
8,400,4,8_74,1,0.3655303030303028
8,400,4,8_74,2,0.650485436893204
8,400,4,8_80,1,0.6775956284153007
8,400,4,8_80,2,0.34808259587020596
8,400,4,8_84,1,0.35082872928176784
8,400,4,8_84,2,0.6317204301075265
8,400,4,8_86,1,0.7414529914529914
8,400,4,8_86,2,0.2309160305343511
8,400,4,8_88,1,0.48392036753445616
8,400,4,8_88,2,0.6252319109461968
8,400,4,8_9,1,0.6609442060085838
8,400,4,8_9,2,0.3682983682983681
8,400,4,8_90,1,0.7358974358974362
8,400,4,8_90,2,0.3366013071895421
8,400,4,8_94,1,0.4962406015037595
8,400,4,8_94,2,0.5214007782101168
8,400,4,8_99,1,0.4484304932735426
8,400,4,8_99,2,0.6104218362282875
8,400,5,8_101,1,0.4673913043478258
8,400,5,8_101,2,0.6430446194225725
8,400,5,8_101,3,0.35142118863049077
8,400,5,8_115,1,0.47325102880658454
8,400,5,8_115,2,0.34501347708894875
8,400,5,8_115,3,0.4959183673469389
8,400,5,8_119,1,0.3367346938775512
8,400,5,8_119,2,0.4802955665024628
8,400,5,8_119,3,0.4617067833698031
8,400,5,8_127,1,0.3996101364522418
8,400,5,8_127,2,0.4702290076335879
8,400,5,8_127,3,0.7832957110609483
8,400,5,8_129,1,0.38933333333333364
8,400,5,8_129,2,0.4111310592459605
8,400,5,8_129,3,0.5568760611205434
8,400,5,8_13,1,0.46954813359528474
8,400,5,8_13,2,0.5708245243128961
8,400,5,8_13,3,0.7048611111111116
8,400,5,8_135,1,0.5168067226890758
8,400,5,8_135,2,0.5749999999999995
8,400,5,8_135,3,0.3837471783295712
8,400,5,8_146,1,0.3520408163265302
8,400,5,8_146,2,0.40770465489566643
8,400,5,8_146,3,0.7515274949083499
8,400,5,8_148,1,0.32018561484918767
8,400,5,8_148,2,0.46581875993640715
8,400,5,8_148,3,0.5274725274725275
8,400,5,8_15,1,0.3321678321678325
8,400,5,8_15,2,0.6701754385964914
8,400,5,8_15,3,0.27485380116959046
8,400,5,8_150,1,0.32812499999999983
8,400,5,8_150,2,0.5295566502463054
8,400,5,8_150,3,0.48724489795918335
8,400,5,8_154,1,0.6527415143603128
8,400,5,8_154,2,0.3518518518518521
8,400,5,8_154,3,0.5072463768115943
8,400,5,8_156,1,0.6630434782608694
8,400,5,8_156,2,0.3195876288659797
8,400,5,8_156,3,0.5625
8,400,5,8_158,1,0.5822368421052637
8,400,5,8_158,2,0.3395721925133687
8,400,5,8_158,3,0.6349614395886893
8,400,5,8_160,1,0.493333333333334
8,400,5,8_160,2,0.3193277310924366
8,400,5,8_160,3,0.40099009900990124
8,400,5,8_162,1,0.5098039215686273
8,400,5,8_162,2,0.376884422110553
8,400,5,8_162,3,0.5123966942148758
8,400,5,8_164,1,0.6408450704225347
8,400,5,8_164,2,0.31875000000000037
8,400,5,8_164,3,0.4844444444444443
8,400,5,8_176,1,0.44615384615384646
8,400,5,8_176,2,0.6776470588235292
8,400,5,8_176,3,0.33827160493827185
8,400,5,8_180,1,0.46803069053708474
8,400,5,8_180,2,0.6117647058823527
8,400,5,8_180,3,0.3718309859154928
8,400,5,8_184,1,0.33571428571428585
8,400,5,8_184,2,0.7771587743732586
8,400,5,8_184,3,0.3018867924528306
8,400,5,8_186,1,0.6523076923076921
8,400,5,8_186,2,0.3284883720930236
8,400,5,8_186,3,0.4317757009345794
8,400,5,8_188,1,0.4698275862068967
8,400,5,8_188,2,0.5829383886255923
8,400,5,8_188,3,0.3066202090592335
8,400,5,8_19,1,0.45628997867803855
8,400,5,8_19,2,0.6296296296296294
8,400,5,8_19,3,0.3778337531486146
8,400,5,8_23,1,0.6461038961038968
8,400,5,8_23,2,0.37074829931972736
8,400,5,8_23,3,0.49202127659574485
8,400,5,8_27,1,0.4492753623188407
8,400,5,8_27,2,0.3703703703703707
8,400,5,8_27,3,0.5809352517985611
8,400,5,8_3,1,0.3365695792880261
8,400,5,8_3,2,0.6466876971608835
8,400,5,8_3,3,0.5
8,400,5,8_43,1,0.515873015873016
8,400,5,8_43,2,0.4163822525597268
8,400,5,8_43,3,0.6477272727272732
8,400,5,8_47,1,0.4409282700421939
8,400,5,8_47,2,0.6370192307692312
8,400,5,8_47,3,0.3793969849246227
8,400,5,8_52,1,0.5191387559808608
8,400,5,8_52,2,0.630094043887148
8,400,5,8_52,3,0.548837209302325
8,400,5,8_56,1,0.49572649572649585
8,400,5,8_56,2,0.5010615711252656
8,400,5,8_56,3,0.4926624737945492
8,400,5,8_58,1,0.41102756892230546
8,400,5,8_58,2,0.6527777777777779
8,400,5,8_58,3,0.3263707571801564
8,400,5,8_62,1,0.48816029143898
8,400,5,8_62,2,0.4973451327433627
8,400,5,8_62,3,0.5117117117117117
8,400,5,8_68,1,0.6707616707616708
8,400,5,8_68,2,0.4048338368580062
8,400,5,8_68,3,0.4320175438596489
8,400,5,8_78,1,0.6059113300492612
8,400,5,8_78,2,0.42328042328042303
8,400,5,8_78,3,0.4866071428571431
8,400,5,8_82,1,0.3333333333333333
8,400,5,8_82,2,0.5249457700650757
8,400,5,8_82,3,0.4823788546255511
8,400,5,8_92,1,0.5245901639344265
8,400,5,8_92,2,0.7416879795396419
8,400,5,8_92,3,0.26302083333333337
8,400,5,8_96,1,0.5118644067796612
8,400,5,8_96,2,0.4792013311148085
8,400,5,8_96,3,0.6198019801980198
8,600,4,8_100,1,0.43383584589614743
8,600,4,8_100,2,0.6270871985157697
8,600,4,8_106,1,0.4928425357873209
8,600,4,8_106,2,0.5010101010101008
8,600,4,8_110,1,0.36792452830188704
8,600,4,8_110,2,0.6213292117465222
8,600,4,8_122,1,0.3936381709741552
8,600,4,8_122,2,0.5267702936096719
8,600,4,8_124,1,0.4635879218472466
8,600,4,8_124,2,0.4265536723163844
8,600,4,8_128,1,0.6064073226544623
8,600,4,8_128,2,0.359081419624217
8,600,4,8_130,1,0.505813953488372
8,600,4,8_130,2,0.5151515151515155
8,600,4,8_140,1,0.4107142857142857
8,600,4,8_140,2,0.5921696574225124
8,600,4,8_142,1,0.421641791044776
8,600,4,8_142,2,0.5363321799307958
8,600,4,8_151,1,0.38787023977433
8,600,4,8_151,2,0.6217765042979944
8,600,4,8_159,1,0.4873949579831932
8,600,4,8_159,2,0.34205607476635524
8,600,4,8_163,1,0.38723404255319144
8,600,4,8_163,2,0.6215827338129499
8,600,4,8_165,1,0.6434782608695654
8,600,4,8_165,2,0.3770114942528731
